OrderID,ProductID,UnitPrice,Quantity,Discount,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,TotalAmount,Year,Month,Quarter,DayOfWeek
10297,72,27.8,20,0.0,BLONP,5,1996-09-04,1996-10-16,1996-09-10,2,5.74,Blondel p re et fils,"24, place Kl ber",Strasbourg,,67000,France,556.0,1996,9,3,2
10298,2,15.2,40,0.0,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,2,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,608.0,1996,9,3,3
10298,36,15.2,40,0.25,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,2,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,456.0,1996,9,3,3
10298,59,44.0,30,0.25,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,2,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,990.0,1996,9,3,3
10298,62,39.4,15,0.0,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,2,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,591.0,1996,9,3,3
10299,19,7.3,15,0.0,RICAR,4,1996-09-06,1996-10-04,1996-09-13,2,29.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,109.5,1996,9,3,4
10299,70,12.0,20,0.0,RICAR,4,1996-09-06,1996-10-04,1996-09-13,2,29.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,240.0,1996,9,3,4
10300,66,13.6,30,0.0,MAGAA,2,1996-09-09,1996-10-07,1996-09-18,2,17.68,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,408.0,1996,9,3,0
10300,68,10.0,20,0.0,MAGAA,2,1996-09-09,1996-10-07,1996-09-18,2,17.68,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,200.0,1996,9,3,0
10301,40,14.7,10,0.0,WANDK,8,1996-09-09,1996-10-07,1996-09-17,2,45.08,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,147.0,1996,9,3,0
10301,56,30.4,20,0.0,WANDK,8,1996-09-09,1996-10-07,1996-09-17,2,45.08,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,608.0,1996,9,3,0
10302,17,31.2,40,0.0,SUPRD,4,1996-09-10,1996-10-08,1996-10-09,2,6.27,Supr mes d lices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,1248.0,1996,9,3,1
10302,28,36.4,28,0.0,SUPRD,4,1996-09-10,1996-10-08,1996-10-09,2,6.27,Supr mes d lices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,1019.2,1996,9,3,1
10302,43,36.8,12,0.0,SUPRD,4,1996-09-10,1996-10-08,1996-10-09,2,6.27,Supr mes d lices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,441.6,1996,9,3,1
10303,40,14.7,40,0.10000000149011612,GODOS,7,1996-09-11,1996-10-09,1996-09-18,2,107.83,Godos Cocina T pica,"C/ Romero, 33",Sevilla,,41101,Spain,529.2,1996,9,3,2
10303,65,16.8,30,0.10000000149011612,GODOS,7,1996-09-11,1996-10-09,1996-09-18,2,107.83,Godos Cocina T pica,"C/ Romero, 33",Sevilla,,41101,Spain,453.6,1996,9,3,2
10303,68,10.0,15,0.10000000149011612,GODOS,7,1996-09-11,1996-10-09,1996-09-18,2,107.83,Godos Cocina T pica,"C/ Romero, 33",Sevilla,,41101,Spain,135.0,1996,9,3,2
10304,49,16.0,30,0.0,TORTU,1,1996-09-12,1996-10-10,1996-09-17,2,63.79,Tortuga Restaurante,Avda. Azteca 123,M xico D.F.,,05033,Mexico,480.0,1996,9,3,3
10304,59,44.0,10,0.0,TORTU,1,1996-09-12,1996-10-10,1996-09-17,2,63.79,Tortuga Restaurante,Avda. Azteca 123,M xico D.F.,,05033,Mexico,440.0,1996,9,3,3
10304,71,17.2,2,0.0,TORTU,1,1996-09-12,1996-10-10,1996-09-17,2,63.79,Tortuga Restaurante,Avda. Azteca 123,M xico D.F.,,05033,Mexico,34.4,1996,9,3,3
10305,18,50.0,25,0.10000000149011612,OLDWO,8,1996-09-13,1996-10-11,1996-10-09,3,257.62,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,1125.0,1996,9,3,4
10305,29,99.0,25,0.10000000149011612,OLDWO,8,1996-09-13,1996-10-11,1996-10-09,3,257.62,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,2227.5,1996,9,3,4
10305,39,14.4,30,0.10000000149011612,OLDWO,8,1996-09-13,1996-10-11,1996-10-09,3,257.62,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,388.8,1996,9,3,4
10306,30,20.7,10,0.0,ROMEY,1,1996-09-16,1996-10-14,1996-09-23,3,7.56,Romero y tomillo,"Gran V a, 1",Madrid,,28001,Spain,207.0,1996,9,3,0
10306,53,26.2,10,0.0,ROMEY,1,1996-09-16,1996-10-14,1996-09-23,3,7.56,Romero y tomillo,"Gran V a, 1",Madrid,,28001,Spain,262.0,1996,9,3,0
10306,54,5.9,5,0.0,ROMEY,1,1996-09-16,1996-10-14,1996-09-23,3,7.56,Romero y tomillo,"Gran V a, 1",Madrid,,28001,Spain,29.5,1996,9,3,0
10307,62,39.4,10,0.0,LONEP,2,1996-09-17,1996-10-15,1996-09-25,2,0.56,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,394.0,1996,9,3,1
10307,68,10.0,3,0.0,LONEP,2,1996-09-17,1996-10-15,1996-09-25,2,0.56,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,30.0,1996,9,3,1
10308,69,28.8,1,0.0,ANATR,7,1996-09-18,1996-10-16,1996-09-24,3,1.61,Ana Trujillo Emparedados y helados,Avda. de la Constituci n 2222,M xico D.F.,,05021,Mexico,28.8,1996,9,3,2
10308,70,12.0,5,0.0,ANATR,7,1996-09-18,1996-10-16,1996-09-24,3,1.61,Ana Trujillo Emparedados y helados,Avda. de la Constituci n 2222,M xico D.F.,,05021,Mexico,60.0,1996,9,3,2
10309,4,17.6,20,0.0,HUNGO,3,1996-09-19,1996-10-17,1996-10-23,1,47.3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,352.0,1996,9,3,3
10309,6,20.0,30,0.0,HUNGO,3,1996-09-19,1996-10-17,1996-10-23,1,47.3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,600.0,1996,9,3,3
10309,42,11.2,2,0.0,HUNGO,3,1996-09-19,1996-10-17,1996-10-23,1,47.3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,22.4,1996,9,3,3
10309,43,36.8,20,0.0,HUNGO,3,1996-09-19,1996-10-17,1996-10-23,1,47.3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,736.0,1996,9,3,3
10309,71,17.2,3,0.0,HUNGO,3,1996-09-19,1996-10-17,1996-10-23,1,47.3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,51.6,1996,9,3,3
10310,16,13.9,10,0.0,THEBI,8,1996-09-20,1996-10-18,1996-09-27,2,17.52,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,139.0,1996,9,3,4
10310,62,39.4,5,0.0,THEBI,8,1996-09-20,1996-10-18,1996-09-27,2,17.52,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,197.0,1996,9,3,4
10311,42,11.2,6,0.0,DUMON,1,1996-09-20,1996-10-04,1996-09-26,3,24.69,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,67.2,1996,9,3,4
10311,69,28.8,7,0.0,DUMON,1,1996-09-20,1996-10-04,1996-09-26,3,24.69,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,201.6,1996,9,3,4
10312,28,36.4,4,0.0,WANDK,2,1996-09-23,1996-10-21,1996-10-03,2,40.26,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,145.6,1996,9,3,0
10312,43,36.8,24,0.0,WANDK,2,1996-09-23,1996-10-21,1996-10-03,2,40.26,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,883.2,1996,9,3,0
10312,53,26.2,20,0.0,WANDK,2,1996-09-23,1996-10-21,1996-10-03,2,40.26,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,524.0,1996,9,3,0
10312,75,6.2,10,0.0,WANDK,2,1996-09-23,1996-10-21,1996-10-03,2,40.26,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,62.0,1996,9,3,0
10313,36,15.2,12,0.0,QUICK,2,1996-09-24,1996-10-22,1996-10-04,2,1.96,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,182.4,1996,9,3,1
10314,32,25.6,40,0.10000000149011612,RATTC,1,1996-09-25,1996-10-23,1996-10-04,2,74.16,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,921.6,1996,9,3,2
10314,58,10.6,30,0.10000000149011612,RATTC,1,1996-09-25,1996-10-23,1996-10-04,2,74.16,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,286.2,1996,9,3,2
10314,62,39.4,25,0.10000000149011612,RATTC,1,1996-09-25,1996-10-23,1996-10-04,2,74.16,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,886.5,1996,9,3,2
10315,34,11.2,14,0.0,ISLAT,4,1996-09-26,1996-10-24,1996-10-03,2,41.76,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,156.8,1996,9,3,3
10315,70,12.0,30,0.0,ISLAT,4,1996-09-26,1996-10-24,1996-10-03,2,41.76,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,360.0,1996,9,3,3
10316,41,7.7,10,0.0,RATTC,1,1996-09-27,1996-10-25,1996-10-08,3,150.15,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,77.0,1996,9,3,4
10316,62,39.4,70,0.0,RATTC,1,1996-09-27,1996-10-25,1996-10-08,3,150.15,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,2758.0,1996,9,3,4
10317,1,14.4,20,0.0,LONEP,6,1996-09-30,1996-10-28,1996-10-10,1,12.69,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,288.0,1996,9,3,0
10318,41,7.7,20,0.0,ISLAT,8,1996-10-01,1996-10-29,1996-10-04,2,4.73,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,154.0,1996,10,4,1
10318,76,14.4,6,0.0,ISLAT,8,1996-10-01,1996-10-29,1996-10-04,2,4.73,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,86.4,1996,10,4,1
10319,17,31.2,8,0.0,TORTU,7,1996-10-02,1996-10-30,1996-10-11,3,64.5,Tortuga Restaurante,Avda. Azteca 123,M xico D.F.,,05033,Mexico,249.6,1996,10,4,2
10319,28,36.4,14,0.0,TORTU,7,1996-10-02,1996-10-30,1996-10-11,3,64.5,Tortuga Restaurante,Avda. Azteca 123,M xico D.F.,,05033,Mexico,509.6,1996,10,4,2
10319,76,14.4,30,0.0,TORTU,7,1996-10-02,1996-10-30,1996-10-11,3,64.5,Tortuga Restaurante,Avda. Azteca 123,M xico D.F.,,05033,Mexico,432.0,1996,10,4,2
10320,71,17.2,30,0.0,WARTH,5,1996-10-03,1996-10-17,1996-10-18,3,34.57,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,516.0,1996,10,4,3
10321,35,14.4,10,0.0,ISLAT,3,1996-10-03,1996-10-31,1996-10-11,2,3.43,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,144.0,1996,10,4,3
10322,52,5.6,20,0.0,PERIC,7,1996-10-04,1996-11-01,1996-10-23,3,0.4,Pericles Comidas cl sicas,Calle Dr. Jorge Cash 321,M xico D.F.,,05033,Mexico,112.0,1996,10,4,4
10323,15,12.4,5,0.0,KOENE,4,1996-10-07,1996-11-04,1996-10-14,1,4.88,K niglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,62.0,1996,10,4,0
10323,25,11.2,4,0.0,KOENE,4,1996-10-07,1996-11-04,1996-10-14,1,4.88,K niglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,44.8,1996,10,4,0
10323,39,14.4,4,0.0,KOENE,4,1996-10-07,1996-11-04,1996-10-14,1,4.88,K niglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,57.6,1996,10,4,0
10324,16,13.9,21,0.15000000596046448,SAVEA,9,1996-10-08,1996-11-05,1996-10-10,1,214.27,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,248.11,1996,10,4,1
10324,35,14.4,70,0.15000000596046448,SAVEA,9,1996-10-08,1996-11-05,1996-10-10,1,214.27,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,856.8,1996,10,4,1
10324,46,9.6,30,0.0,SAVEA,9,1996-10-08,1996-11-05,1996-10-10,1,214.27,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,288.0,1996,10,4,1
10324,59,44.0,40,0.15000000596046448,SAVEA,9,1996-10-08,1996-11-05,1996-10-10,1,214.27,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1496.0,1996,10,4,1
10324,63,35.1,80,0.15000000596046448,SAVEA,9,1996-10-08,1996-11-05,1996-10-10,1,214.27,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2386.8,1996,10,4,1
10325,6,20.0,6,0.0,KOENE,1,1996-10-09,1996-10-23,1996-10-14,3,64.86,K niglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,120.0,1996,10,4,2
10325,13,4.8,12,0.0,KOENE,1,1996-10-09,1996-10-23,1996-10-14,3,64.86,K niglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,57.6,1996,10,4,2
10325,14,18.6,9,0.0,KOENE,1,1996-10-09,1996-10-23,1996-10-14,3,64.86,K niglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,167.4,1996,10,4,2
10325,31,10.0,4,0.0,KOENE,1,1996-10-09,1996-10-23,1996-10-14,3,64.86,K niglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,40.0,1996,10,4,2
10325,72,27.8,40,0.0,KOENE,1,1996-10-09,1996-10-23,1996-10-14,3,64.86,K niglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,1112.0,1996,10,4,2
10326,4,17.6,24,0.0,BOLID,4,1996-10-10,1996-11-07,1996-10-14,2,77.92,B lido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain,422.4,1996,10,4,3
10326,57,15.6,16,0.0,BOLID,4,1996-10-10,1996-11-07,1996-10-14,2,77.92,B lido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain,249.6,1996,10,4,3
10326,75,6.2,50,0.0,BOLID,4,1996-10-10,1996-11-07,1996-10-14,2,77.92,B lido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain,310.0,1996,10,4,3
10327,2,15.2,25,0.20000000298023224,FOLKO,2,1996-10-11,1996-11-08,1996-10-14,1,63.36,Folk och f  HB, kergatan 24,Br cke,,S-844 67,Sweden,304.0,1996,10,4,4
10327,11,16.8,50,0.20000000298023224,FOLKO,2,1996-10-11,1996-11-08,1996-10-14,1,63.36,Folk och f  HB, kergatan 24,Br cke,,S-844 67,Sweden,672.0,1996,10,4,4
10327,30,20.7,35,0.20000000298023224,FOLKO,2,1996-10-11,1996-11-08,1996-10-14,1,63.36,Folk och f  HB, kergatan 24,Br cke,,S-844 67,Sweden,579.6,1996,10,4,4
10327,58,10.6,30,0.20000000298023224,FOLKO,2,1996-10-11,1996-11-08,1996-10-14,1,63.36,Folk och f  HB, kergatan 24,Br cke,,S-844 67,Sweden,254.4,1996,10,4,4
10328,59,44.0,9,0.0,FURIB,4,1996-10-14,1996-11-11,1996-10-17,3,87.03,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,396.0,1996,10,4,0
10328,65,16.8,40,0.0,FURIB,4,1996-10-14,1996-11-11,1996-10-17,3,87.03,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,672.0,1996,10,4,0
10328,68,10.0,10,0.0,FURIB,4,1996-10-14,1996-11-11,1996-10-17,3,87.03,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,100.0,1996,10,4,0
10329,19,7.3,10,0.05000000074505806,SPLIR,4,1996-10-15,1996-11-26,1996-10-23,2,191.67,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,69.35,1996,10,4,1
10329,30,20.7,8,0.05000000074505806,SPLIR,4,1996-10-15,1996-11-26,1996-10-23,2,191.67,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,157.32,1996,10,4,1
10329,38,210.8,20,0.05000000074505806,SPLIR,4,1996-10-15,1996-11-26,1996-10-23,2,191.67,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,4005.2,1996,10,4,1
10329,56,30.4,12,0.05000000074505806,SPLIR,4,1996-10-15,1996-11-26,1996-10-23,2,191.67,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,346.56,1996,10,4,1
10330,26,24.9,50,0.15000000596046448,LILAS,3,1996-10-16,1996-11-13,1996-10-28,1,12.75,LILA-Supermercado,Carrera 52 con Ave. Bol var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,1058.25,1996,10,4,2
10330,72,27.8,25,0.15000000596046448,LILAS,3,1996-10-16,1996-11-13,1996-10-28,1,12.75,LILA-Supermercado,Carrera 52 con Ave. Bol var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,590.75,1996,10,4,2
10331,54,5.9,15,0.0,BONAP,9,1996-10-16,1996-11-27,1996-10-21,1,10.19,Bon app',"12, rue des Bouchers",Marseille,,13008,France,88.5,1996,10,4,2
10332,18,50.0,40,0.20000000298023224,MEREP,3,1996-10-17,1996-11-28,1996-10-21,2,52.84,M re Paillarde,43 rue St. Laurent,Montr al,Qu bec,H1J 1C3,Canada,1600.0,1996,10,4,3
10332,42,11.2,10,0.20000000298023224,MEREP,3,1996-10-17,1996-11-28,1996-10-21,2,52.84,M re Paillarde,43 rue St. Laurent,Montr al,Qu bec,H1J 1C3,Canada,89.6,1996,10,4,3
10332,47,7.6,16,0.20000000298023224,MEREP,3,1996-10-17,1996-11-28,1996-10-21,2,52.84,M re Paillarde,43 rue St. Laurent,Montr al,Qu bec,H1J 1C3,Canada,97.28,1996,10,4,3
10333,14,18.6,10,0.0,WARTH,5,1996-10-18,1996-11-15,1996-10-25,3,0.59,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,186.0,1996,10,4,4
10333,21,8.0,10,0.10000000149011612,WARTH,5,1996-10-18,1996-11-15,1996-10-25,3,0.59,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,72.0,1996,10,4,4
10333,71,17.2,40,0.10000000149011612,WARTH,5,1996-10-18,1996-11-15,1996-10-25,3,0.59,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,619.2,1996,10,4,4
10334,52,5.6,8,0.0,VICTE,8,1996-10-21,1996-11-18,1996-10-28,2,8.56,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,44.8,1996,10,4,0
10334,68,10.0,10,0.0,VICTE,8,1996-10-21,1996-11-18,1996-10-28,2,8.56,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,100.0,1996,10,4,0
10335,2,15.2,7,0.20000000298023224,HUNGO,7,1996-10-22,1996-11-19,1996-10-24,2,42.11,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,85.12,1996,10,4,1
10335,31,10.0,25,0.20000000298023224,HUNGO,7,1996-10-22,1996-11-19,1996-10-24,2,42.11,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,200.0,1996,10,4,1
10335,32,25.6,6,0.20000000298023224,HUNGO,7,1996-10-22,1996-11-19,1996-10-24,2,42.11,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,122.88,1996,10,4,1
10335,51,42.4,48,0.20000000298023224,HUNGO,7,1996-10-22,1996-11-19,1996-10-24,2,42.11,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1628.16,1996,10,4,1
10336,4,17.6,18,0.10000000149011612,PRINI,7,1996-10-23,1996-11-20,1996-10-25,2,15.51,Princesa Isabel Vinhos,Estrada da sa de n. 58,Lisboa,,1756,Portugal,285.12,1996,10,4,2
10337,23,7.2,40,0.0,FRANK,4,1996-10-24,1996-11-21,1996-10-29,3,108.26,Frankenversand,Berliner Platz 43,M nchen,,80805,Germany,288.0,1996,10,4,3
10337,26,24.9,24,0.0,FRANK,4,1996-10-24,1996-11-21,1996-10-29,3,108.26,Frankenversand,Berliner Platz 43,M nchen,,80805,Germany,597.6,1996,10,4,3
10337,36,15.2,20,0.0,FRANK,4,1996-10-24,1996-11-21,1996-10-29,3,108.26,Frankenversand,Berliner Platz 43,M nchen,,80805,Germany,304.0,1996,10,4,3
10337,37,20.8,28,0.0,FRANK,4,1996-10-24,1996-11-21,1996-10-29,3,108.26,Frankenversand,Berliner Platz 43,M nchen,,80805,Germany,582.4,1996,10,4,3
10337,72,27.8,25,0.0,FRANK,4,1996-10-24,1996-11-21,1996-10-29,3,108.26,Frankenversand,Berliner Platz 43,M nchen,,80805,Germany,695.0,1996,10,4,3
10338,17,31.2,20,0.0,OLDWO,4,1996-10-25,1996-11-22,1996-10-29,3,84.21,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,624.0,1996,10,4,4
10338,30,20.7,15,0.0,OLDWO,4,1996-10-25,1996-11-22,1996-10-29,3,84.21,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,310.5,1996,10,4,4
10339,4,17.6,10,0.0,MEREP,2,1996-10-28,1996-11-25,1996-11-04,2,15.66,M re Paillarde,43 rue St. Laurent,Montr al,Qu bec,H1J 1C3,Canada,176.0,1996,10,4,0
10339,17,31.2,70,0.05000000074505806,MEREP,2,1996-10-28,1996-11-25,1996-11-04,2,15.66,M re Paillarde,43 rue St. Laurent,Montr al,Qu bec,H1J 1C3,Canada,2074.8,1996,10,4,0
10339,62,39.4,28,0.0,MEREP,2,1996-10-28,1996-11-25,1996-11-04,2,15.66,M re Paillarde,43 rue St. Laurent,Montr al,Qu bec,H1J 1C3,Canada,1103.2,1996,10,4,0
10340,18,50.0,20,0.05000000074505806,BONAP,1,1996-10-29,1996-11-26,1996-11-08,3,166.31,Bon app',"12, rue des Bouchers",Marseille,,13008,France,950.0,1996,10,4,1
10340,41,7.7,12,0.05000000074505806,BONAP,1,1996-10-29,1996-11-26,1996-11-08,3,166.31,Bon app',"12, rue des Bouchers",Marseille,,13008,France,87.78,1996,10,4,1
10340,43,36.8,40,0.05000000074505806,BONAP,1,1996-10-29,1996-11-26,1996-11-08,3,166.31,Bon app',"12, rue des Bouchers",Marseille,,13008,France,1398.4,1996,10,4,1
10341,33,2.0,8,0.0,SIMOB,7,1996-10-29,1996-11-26,1996-11-05,3,26.78,Simons bistro,Vinb ltet 34,Kobenhavn,,1734,Denmark,16.0,1996,10,4,1
10341,59,44.0,9,0.15000000596046448,SIMOB,7,1996-10-29,1996-11-26,1996-11-05,3,26.78,Simons bistro,Vinb ltet 34,Kobenhavn,,1734,Denmark,336.6,1996,10,4,1
10342,2,15.2,24,0.20000000298023224,FRANK,4,1996-10-30,1996-11-13,1996-11-04,2,54.83,Frankenversand,Berliner Platz 43,M nchen,,80805,Germany,291.84,1996,10,4,2
10342,31,10.0,56,0.20000000298023224,FRANK,4,1996-10-30,1996-11-13,1996-11-04,2,54.83,Frankenversand,Berliner Platz 43,M nchen,,80805,Germany,448.0,1996,10,4,2
10342,36,15.2,40,0.20000000298023224,FRANK,4,1996-10-30,1996-11-13,1996-11-04,2,54.83,Frankenversand,Berliner Platz 43,M nchen,,80805,Germany,486.4,1996,10,4,2
10342,55,19.2,40,0.20000000298023224,FRANK,4,1996-10-30,1996-11-13,1996-11-04,2,54.83,Frankenversand,Berliner Platz 43,M nchen,,80805,Germany,614.4,1996,10,4,2
10343,64,26.6,50,0.0,LEHMS,4,1996-10-31,1996-11-28,1996-11-06,1,110.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,1330.0,1996,10,4,3
10343,68,10.0,4,0.05000000074505806,LEHMS,4,1996-10-31,1996-11-28,1996-11-06,1,110.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,38.0,1996,10,4,3
10343,76,14.4,15,0.0,LEHMS,4,1996-10-31,1996-11-28,1996-11-06,1,110.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,216.0,1996,10,4,3
10344,4,17.6,35,0.0,WHITC,4,1996-11-01,1996-11-29,1996-11-05,2,23.29,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,616.0,1996,11,4,4
10344,8,32.0,70,0.25,WHITC,4,1996-11-01,1996-11-29,1996-11-05,2,23.29,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,1680.0,1996,11,4,4
10345,8,32.0,70,0.0,QUICK,2,1996-11-04,1996-12-02,1996-11-11,2,249.06,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,2240.0,1996,11,4,0
10345,19,7.3,80,0.0,QUICK,2,1996-11-04,1996-12-02,1996-11-11,2,249.06,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,584.0,1996,11,4,0
10345,42,11.2,9,0.0,QUICK,2,1996-11-04,1996-12-02,1996-11-11,2,249.06,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,100.8,1996,11,4,0
10346,17,31.2,36,0.10000000149011612,RATTC,3,1996-11-05,1996-12-17,1996-11-08,3,142.08,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,1010.88,1996,11,4,1
10346,56,30.4,20,0.0,RATTC,3,1996-11-05,1996-12-17,1996-11-08,3,142.08,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,608.0,1996,11,4,1
10347,25,11.2,10,0.0,FAMIA,4,1996-11-06,1996-12-04,1996-11-08,3,3.1,Familia Arquibaldo,"Rua Or s, 92",Sao Paulo,SP,05442-030,Brazil,112.0,1996,11,4,2
10347,39,14.4,50,0.15000000596046448,FAMIA,4,1996-11-06,1996-12-04,1996-11-08,3,3.1,Familia Arquibaldo,"Rua Or s, 92",Sao Paulo,SP,05442-030,Brazil,612.0,1996,11,4,2
10347,40,14.7,4,0.0,FAMIA,4,1996-11-06,1996-12-04,1996-11-08,3,3.1,Familia Arquibaldo,"Rua Or s, 92",Sao Paulo,SP,05442-030,Brazil,58.8,1996,11,4,2
